distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
5257,10365.0196,1.5264338624758627,-0.8003101642409185,-0.9997306542317078,28837.7214,29733.026869999998,RE-4,3926,IT-4,55868,37636.252,13717,13980,1208,98.29207040548894
5748,14146.8549,0.8890083024338972,-0.8897736903857131,-0.613398885685323,42506.8122,40153.75671,RE-3,2866,IT-6,26373,17781.515,20121,7815,1202,-19.5136271911858
5409,14017.8234,-0.24255630313269497,-1.0638857948574114,-0.42759248247526876,48592.0134,16134.495340000001,RE-8,581,IT-10,42577,26824.415,32293,13848,1360,10.190773430999755
4413,16761.519,-0.47777141977488874,0.5133351279798914,-0.7395377326210674,25970.856,32261.194760000002,RE-F,777,IT-6,34814,22822.679,32415,7133,1625,-2.481360181580138
2773,2893.7404,0.6915998999845048,0.6395031845728869,-0.9593047224487635,45072.8088,24520.856659999998,RE-1,1159,IT-4,56086,16977.255,5290,14941,1282,-39.80829336739044
3284,1484.3044,-0.3874077804158049,-0.5852755000494214,-1.3346782108465753,21268.6432,37454.38556,RE-2,2400,IT-B,39223,24558.884,12989,12723,1447,-20.056241393241336
5426,17861.5505,-0.6914359426521876,-0.4520806668525727,0.5816198482178118,45914.8938,31704.16552,RE-8,845,IT-12,51788,31314.38,31597,9170,1389,49.93980642133865
5592,11612.8037,-0.30789878245682784,1.2831066505384665,0.11674015226418172,41539.3333,22424.7165,RE-1,3728,IT-11,59029,34390.022000000004,7408,10839,1203,3.417054721359207
5106,12476.1258,1.7503549389397808,-1.2201316466853673,-1.0452125073164917,38758.4336,34977.85546,RE-3,4078,IT-11,13574,35740.885,10293,27251,1726,53.51217366629598
3800,16863.5663,0.0016215224679314412,0.24350633311252137,-2.105438803088643,27184.8482,28029.85789,RE-1,2786,IT-9,52916,26209.163500000002,15124,16946,1670,49.61666303091111
4420,5931.4786,1.099948201974158,-0.019577009355995167,-2.1222576459617204,22243.6004,22390.928069999998,RE-5,3347,IT-B,72961,36542.239,2549,15639,1432,28.766293261729174
8148,18034.0324,-1.2150142723121782,0.023178283178361687,-0.8324135212875254,27041.6435,19384.604069999998,RE-6,3181,IT-12,42242,26209.163500000002,30844,15500,1097,10.03735472958966
5712,2345.7777,-1.374953742379692,0.09547481653547767,-0.7399288495050386,41500.572,36352.84876,RE-7,1933,IT-2,70544,14095.643,7038,9166,1513,-23.862834990661774
8495,17297.1522,0.09314783379125637,-1.0670843779405985,-0.4288135474970309,49600.6828,42521.424680000004,RE-11,3675,IT-E,52312,13502.528999999999,5414,12064,2172,54.6338398947669
6012,3555.9406,-0.3565653541405389,-1.3368447275063666,-0.9201973906507225,42854.1032,9497.713759999999,RE-A,2826,IT-1,44946,16876.488999999998,15085,8829,1311,-58.655833945892994
3714,1134.1869,1.1628456302639503,1.3664585543115604,0.7279002696804725,30440.2035,41767.533789999994,RE-8,729,IT-10,64450,40457.331,34095,6772,1298,21.32489617663449
2429,9512.426,1.7743561217011823,0.9279468262014341,-0.3099171861176899,43635.1998,15578.4013,RE-D,2138,IT-6,31126,23201.502,26543,19504,910,-34.580610771199105
3944,8157.0805,1.7302977306871952,1.593787076188862,0.5917033649191474,16031.1077,12409.80773,RE-E,1135,IT-4,20627,28626.217999999997,21219,7457,1414,-37.10211094638721
4908,16980.9237,-0.3643135545181456,-1.6719885543859998,-0.8281811653855169,47473.6712,33007.67631,RE-C,1819,IT-9,24596,37101.987,8832,14809,1551,33.36155922176205
4820,1846.4658,1.0906938420666317,0.9585400997723339,-0.6778018168755063,29015.0715,31077.606310000003,RE-B,2120,IT-12,37313,17340.648999999998,27560,16700,1557,-16.077907376839633
4974,16818.761000000002,-0.9345371416194487,-1.5171046077894847,0.9151477301478984,13183.1695,32434.22378,RE-10,2121,IT-A,56631,33160.482,28947,21898,1252,2.130748612955763
6102,4239.5856,-0.27311166694084843,0.36082758682940974,-0.413586256751787,22754.5314,28247.669830000003,RE-7,2925,IT-0,39881,17074.942,13141,16507,1311,-19.328190685430773
7394,6130.191,0.5423827265251078,-1.2854887479663861,0.8547027852204097,50669.3873,17065.493159999998,RE-D,2497,IT-4,40894,25413.159,7258,12148,1134,-49.87302673893308
3120,1115.7058,-1.7048147838927226,-1.2421477348283225,0.5742577243648028,38449.5602,29491.36827,RE-11,1952,IT-E,33719,22889.192000000003,19522,17195,1204,-46.94373340835558
6595,4689.1319,-0.23187745512505215,1.4419674847134194,0.27276915285009834,50290.9709,46335.84563,RE-D,1099,IT-D,34542,24014.936,22701,6457,1719,9.59831768587726
6751,10325.9683,1.3251905781288043,-1.3930133784384902,0.8953724222717131,54511.0806,38312.4258,RE-11,707,IT-E,48323,22978.32,34325,15435,1300,25.782742047267604
5702,4195.2424,0.6737967536573621,1.4526935924487263,-0.27106035876558476,25060.8593,46159.022039999996,RE-9,1462,IT-A,50581,26123.791,11894,12397,1129,-15.259845021217213
4064,6896.2807,0.6072037355204762,0.7665730004599797,-0.20277907738081408,16357.8201,34677.537319999996,RE-F,3606,IT-F,60762,22562.932,29034,12040,1700,16.8234305658588
6020,10253.5147,-1.4129352512763682,0.2536772951456989,2.095892451637551,20431.0781,29073.761410000003,RE-B,2840,IT-7,61664,24387.887000000002,24588,25214,1661,72.75773893985726
6305,7089.932,1.1524355819520467,-0.19732834213916087,0.5996494011814297,25622.0672,44528.14545,RE-8,1889,IT-C,41025,29536.405,25062,16359,1269,8.311983075908806
4530,17587.6363,-1.4216414182717791,0.1475252083821792,-0.6934236200892826,31304.2825,38868.373589999996,RE-E,1565,IT-F,79173,26365.664,24264,15768,1763,67.54951726789236
4224,4104.4414,1.7842967274876553,-0.39570879009827065,0.3671503867453256,46449.657,31246.21426,RE-4,2435,IT-3,65033,11130.403,12022,17237,1079,-14.016697368133759
4046,4739.4559,1.308513523367887,-0.5066905664789888,-1.1919937775019411,27355.4001,38885.761060000004,RE-C,1383,IT-C,31871,28698.792999999998,21509,22127,1399,11.707841445826896
5378,15127.51,0.6947050833692747,-1.582465977009043,0.47810259384911075,42050.6598,32669.0504,RE-11,2190,IT-11,54796,26209.163500000002,25891,19110,1686,55.70161026504696
6205,3966.886,0.3386735961562771,-0.6876889578387692,-0.6453919472779667,19526.4049,27657.555760000003,RE-C,2010,IT-11,62013,21273.203999999998,28365,12293,1390,25.541844538311786
5674,7994.8613,-1.0053625011583107,-1.5543012237808926,1.568767886659968,35902.7262,19924.1655,RE-0,2008,IT-5,67354,28354.061,29870,16905,1482,4.73991029871748
6555,10407.016,0.54623273395673,-0.5349474507725746,-1.0773673316745904,34821.9176,26145.677000000003,RE-2,2782,IT-4,35628,36794.205,11045,11768,1300,-4.040280653622813
7496,10902.2485,1.2234580824569776,1.323082708693851,0.12918379243850595,26581.9568,37755.34544,RE-A,1357,IT-C,42277,36534.38,33779,22014,1533,47.077437485910174
5173,2501.6774,0.6403542682623803,0.1930232301753512,-0.029974896013868563,54666.265,30120.8971,RE-4,2185,IT-12,27839,17063.727,26352,9073,1398,353.53355579242674
4449,3385.2293,1.6804690533392337,0.18943284745636405,1.4491545283802225,19043.9213,15784.912380000002,RE-A,445,IT-9,40414,13554.692,1998,22209,1335,-45.139269108345225
4470,7822.6796,0.1590654560988864,0.9739681340967324,-0.39900182864684336,34356.0411,46238.99351,RE-1,2860,IT-2,73491,26209.163500000002,16750,13206,1239,-1.7972516630178883
6253,12525.9508,1.2480447661675298,0.049530798906249285,-1.0529282044203976,40349.4626,15437.90786,RE-E,3912,IT-8,66205,26209.163500000002,4121,17404,1161,-4.299560309674764
6447,16593.5415,1.2287035643911557,-0.27092088007295095,0.22202395950088746,39438.7363,26010.11262,RE-4,641,IT-5,44721,29222.155,10023,18440,1857,32.17983994396498
6761,17520.3808,0.08050690232549287,1.6591174065879668,-1.1366450043668692,50916.3591,33045.098289999994,RE-4,2016,IT-1,50616,30837.652000000002,25150,19273,1257,40.53385834022003
3795,16176.5459,-1.3222537595099029,1.3081284529601072,0.8651058312340342,36164.7991,20557.943059999998,RE-D,2149,IT-B,47132,31491.102000000003,18835,9464,862,-26.19471618092441
4483,14351.1515,-1.293316819768126,-0.8420663430115297,0.103732620815969,25673.7071,36993.25472,RE-9,2560,IT-9,48160,20907.603,3799,18262,1271,-12.884350904377813
5866,14219.5734,-1.5343450009811024,-1.7268072272913229,0.3516725915541456,39297.2141,9980.21954,RE-C,4054,IT-D,61819,33101.795,18918,13358,1255,2.616518972616944
6668,6747.6704,-1.2119898060368552,-0.6449628035539877,-0.06535095287785983,59754.8165,15687.50785,RE-6,756,IT-10,37867,10387.91,6735,12702,852,-74.07000288757969
5314,15251.9298,-0.927136584900904,-0.6660128963304465,-1.245348477586494,34842.9852,38810.42594,RE-A,1404,IT-7,55734,29595.277000000002,25564,9992,916,-1.4423180201681896
7793,12258.4483,0.7651491334406161,1.3098185641041604,-1.3562114625025503,38796.4247,20473.99244,RE-7,1222,IT-E,25102,25930.251,3246,18651,1287,-9.219583343906287
2490,3058.6006,-0.07338443785304455,-1.7459517744374424,-0.02552177906465198,55666.3799,36986.59216,RE-B,1194,IT-9,49767,33547.427,26047,16767,1138,7.1390918784784985
4976,2308.8532,-0.8958992200436536,0.056420415534648265,-2.3773114224149534,29339.9162,18046.47205,RE-10,2627,IT-1,23578,20615.528000000002,8898,15259,1840,-24.475878527358716
5251,17222.0172,1.2966434415477228,-1.04848385453081,1.5205551747340469,19335.3923,3240.3068,RE-10,2147,IT-7,57408,34094.083,22885,17511,1593,22.74265907302612
3392,15155.8758,-0.9409617391916896,-1.6758659279121328,-0.5739761249035205,21864.9016,52849.669969999995,RE-11,1496,IT-5,55123,15945.981000000002,9679,16792,1174,-5.306727733190857
4375,13928.1108,-0.6370471386575561,-1.0637366835028839,-0.145965053448372,41024.5534,18811.78783,RE-5,4424,IT-0,47046,37232.084,34525,8561,1433,6.132013473971119
4703,5785.5602,-0.9631683519684727,0.3413482111272752,0.6874254382764642,29477.0048,23491.18778,RE-6,3597,IT-D,67223,26209.163500000002,31350,22106,668,-5.7117686167521615
5535,6343.0109,-1.3228301714248623,0.1868596955117041,-0.63388397484472,49485.9484,40762.86625,RE-A,3831,IT-4,60754,29850.741,7527,8907,1449,4.175678517039044
3288,6512.8899,0.4355619068470378,0.6217278577264344,1.4081923985578537,52674.2156,37367.45988,RE-9,3633,IT-2,20499,28218.942000000003,15669,13267,1195,-28.89889933097843
4516,11207.1715,0.9974008393361812,1.4788843835240217,2.007188843348588,42494.2476,27937.93188,RE-8,2082,IT-A,45033,32093.895,32099,14329,1055,-12.931682044540052
4237,2697.9333,-1.5063963450740443,0.22384032906301773,-0.9565118541471123,25125.1431,33994.92601,RE-1,661,IT-D,29091,45451.0,1221,13877,1413,-11.839100031697118
4166,13180.0854,-0.35688322268182354,0.46073805378484134,-1.2971012545950849,48123.0344,25735.92342,RE-6,3093,IT-5,34226,20118.397,21980,16028,1312,-17.068946662228953
5949,17350.7274,1.5078708875721822,1.5538712992837993,-0.37958330541167046,30239.7846,27946.011489999997,RE-B,3462,IT-E,61249,30238.386000000002,9997,13630,1566,50.543236356835784
6562,18623.8007,-0.21306798564637283,1.0671923650774298,0.5267836081401388,41462.1995,33625.45023,RE-3,1283,IT-F,39693,23732.405,10888,17876,1619,32.42000764213438
7613,2030.6328,0.39721753679409666,0.3941271933239144,-0.23293425480430277,46141.4616,24815.08325,RE-C,3113,IT-D,51651,31053.09,30352,20201,1096,-4.524820538423954
6264,3386.3363,1.2011662245909018,-1.4102698137493364,-1.769720721065807,47086.2175,45257.6622,RE-F,4676,IT-C,26970,21757.47,10653,12310,898,-29.438155989842944
5375,9382.827,-1.2002913413483927,1.4601927443749725,2.180414829995823,35483.7508,37066.19382,RE-C,3744,IT-D,70197,22576.714,26047,23371,1675,37.23506064359889
4943,5509.7382,-0.33791909441676715,0.4167424724098383,-0.096005817798285,39042.9816,12450.107979999999,RE-A,4095,IT-10,14907,25174.575,799,9124,1398,-47.89321369797704
7945,11924.6258,0.7702195939895832,1.5450087991427108,-0.36273681735485436,27907.6072,23884.70319,RE-6,1855,IT-7,54481,34373.748,15962,11508,1254,7.493097397285918
5310,14567.9007,-0.42513974704322693,-1.0185434587133042,-0.7744338748614287,38524.8284,6998.330620000001,RE-9,4792,IT-10,55842,39851.154,15137,13336,1730,40.67190401936824
4324,13158.4201,0.27618838182498556,-1.721449044859654,0.7162805392695075,52449.8607,36499.750889999996,RE-3,461,IT-B,51757,26209.163500000002,20632,16582,1049,-4.028331096373906
5826,15230.2939,0.6643287816823101,-1.660045192015361,-0.6820987529518125,39790.3735,30499.177630000002,RE-F,2843,IT-D,54931,22932.056,27133,19835,1506,58.40067334265538
3994,2098.1881,0.0012805041960896658,-1.4353176566396735,1.7397275288323575,37566.1951,28332.779939999997,RE-3,2385,IT-7,45836,20758.554,31772,20707,997,-38.98803812789311
5121,4563.0607,1.537969595779639,-0.7041613552847363,0.516135367285682,38849.2851,33073.04256,RE-6,1407,IT-9,40097,29897.597,15127,18867,1155,-9.804624693930633
4734,6963.5001,-0.7743840352835547,-1.1085318256064827,1.593403589429824,48604.0715,47373.31577,RE-10,3705,IT-2,65299,22804.537999999997,11505,13153,1149,-16.27829127093526
3596,8976.9123,0.5283330552618352,-0.47571647191823635,0.9951855823997624,37405.0818,50979.48853,RE-5,3604,IT-A,42126,30710.459,34406,13465,1525,32.242578206434736
8636,13887.3533,1.6634090773338974,-0.9891063642246257,0.33417900438478104,46935.4056,25921.1343,RE-10,4745,IT-2,37672,21525.475,18985,14544,1274,-18.947214601383067
4528,17528.2463,-1.3398321912242486,1.225542632930941,1.3762202710643694,42909.8789,29459.9457,RE-B,1556,IT-5,42663,23192.065,20601,12824,1217,-50.32306292023274
6440,18503.9164,0.34463199331087346,-0.23860158654051467,0.29898990488301375,33296.1689,24988.80932,RE-1,4267,IT-3,79738,19094.089,21020,15736,1490,26.52172903110208
6885,15844.4714,-1.2708507020370559,-0.4508002749303658,0.16201281651801022,46691.6664,30624.93465,RE-0,4209,IT-2,67102,25633.64,29688,24452,909,53.019982153045035
6074,7180.2403,-0.9042391442167547,-1.2264550221225987,-1.4543032054102063,21167.7042,21355.59003,RE-5,825,IT-6,26118,15789.966999999999,394,17217,1566,-31.95064796191319
3134,8884.882,-0.9278763945307393,0.2523865968570074,-0.5151956570873897,23622.7133,38582.362839999994,RE-1,2113,IT-6,47787,27001.79,24392,12507,828,-33.35433263674145
4255,4975.5265,-0.20313824281671372,1.7014283500256007,-0.4866821166640127,30405.2931,40938.731680000004,RE-4,2758,IT-1,48236,26958.607000000004,27747,19054,1863,27.40906366513228
6123,10676.4157,-0.25363441038151524,-0.8262828305609157,-1.4456955987587197,34083.4017,21333.01251,RE-3,4487,IT-4,35631,31722.29,4733,17602,1314,-10.233394956692727
6524,8894.3387,0.8236978166391888,1.378568724872644,-1.474678698874506,20238.4162,24651.2585,RE-9,2847,IT-6,41687,25980.984,12660,21761,1649,23.6774303018698
5375,17472.7068,-1.3874631534959032,-0.46482017272306775,0.3935557016126734,39371.7598,37167.486489999996,RE-B,937,IT-3,26889,31296.262000000002,12054,16124,1471,5.513355251528732
4385,15811.1805,-0.7108941862136637,0.9705959187260927,-1.1607201233544024,49752.5769,36556.82018,RE-6,4623,IT-E,34851,28180.474,12776,12822,1394,24.51495523204317
5869,10633.9398,-1.2167220531929976,-1.1071444416741147,0.5860704344955155,32413.0715,26066.133680000003,RE-D,1826,IT-7,35434,25188.012000000002,31010,10128,819,-41.79139886594423
5265,7395.2613,-0.3376800141768397,-0.23277459048620713,-0.2405806787797774,51506.2959,22174.906000000003,RE-E,738,IT-13,51761,16451.499,17243,23678,1452,3.798256501022669
6153,13045.1146,0.040660902335867485,0.4407936604215869,0.6992703183675135,36298.545,28244.221489999996,RE-8,4344,IT-6,68441,24377.849,27812,14201,1314,12.465594417632644
5755,2434.9915,1.1590871665973068,0.9961490556092115,0.1934090240394671,25580.632999999998,24864.889519999997,RE-D,3498,IT-7,48778,23955.916,19688,16337,1296,-13.93874484154441
2630,15980.3813,-1.0874487876531642,-0.15158418030107298,0.9346256520875306,46522.0386,27558.488269999998,RE-3,4522,IT-D,57248,31572.987999999998,13937,17371,1345,9.35726885294878
6505,14137.561000000002,0.9749199566638845,0.11686783918082293,2.4460983637913256,62082.2928,37459.6194,RE-3,4839,IT-2,24372,26567.127,25342,13438,1590,14.847992524634158
6608,6865.3951,-1.0522540135861644,1.712783039633832,1.5494677844363696,45233.4228,31185.915680000002,RE-F,3984,IT-F,21533,26209.163500000002,11419,16381,1454,-6.304617093184137
6856,3994.0294,-1.331968927078034,-1.542426487444519,0.994276887132275,34831.2494,42858.10751,RE-6,1607,IT-B,47942,29438.975,7225,14359,1695,6.519651165067169
7054,1854.1511,1.1827910660641174,0.7476095152103032,-1.0631420987553601,11350.7172,31873.25848,RE-1,1250,IT-12,51019,27500.965,31032,8370,1047,-48.70208872579315
5673,15714.1083,-1.25697192107316,0.19853563167383279,0.035548105582741074,35388.0506,32378.68831,RE-E,3673,IT-1,43559,40170.969,33148,17327,1474,32.56494517704185
3534,15616.0839,0.8121844425047285,0.2816822041467745,-2.525326234793737,34927.6215,11745.635040000001,RE-10,3243,IT-4,54319,31720.496,16214,25134,1187,18.85689716831871
6513,6348.1682,-0.32564130403048336,-0.5821483955835615,-0.1796329711089572,46560.5707,35889.91629,RE-A,2479,IT-5,15719,26605.618,32904,18434,1042,-20.645425981189998
3509,11677.4706,0.5194723343504158,1.4571514902266942,-1.2184298127994235,41275.8081,29541.780639999997,RE-7,871,IT-5,47299,30278.064,27136,11966,935,-42.46655592359093
7047,12551.3238,0.6088125211932681,0.7984109016066165,0.8855789157206541,36125.5704,10188.240740000001,RE-F,432,IT-1,43959,24453.272999999997,533,14961,1549,-25.139379896762748
4330,17830.0947,1.3521660620212823,-0.8656338345838077,-1.342946098872851,27634.7869,27012.260810000003,RE-11,1717,IT-B,60479,32701.293999999998,30731,17131,2014,91.03183258829624
4167,14915.1065,-0.9202699216163462,-0.8812566123824084,1.1905224304588264,45429.4875,32432.83919,RE-11,1723,IT-0,72679,34605.428,9981,12369,1761,41.89870566809344
5836,10346.9437,-0.11142526949724525,-0.3878372281580134,-1.4886043275153824,25538.8453,20596.42595,RE-2,3343,IT-B,54709,29786.15,30529,15957,1406,24.16339946771993
5485,1443.9886,0.7352943722648928,-0.9703665707567553,2.4734005854816457,20512.6673,34333.37141,RE-2,4125,IT-4,39206,25204.2,4048,11586,1329,-58.5523437913202
5254,6974.0656,-0.6529088287214189,0.35958808077991916,1.939556206708018,23871.6686,32877.57039,RE-A,3291,IT-5,37859,31072.876,15249,18412,1493,-20.563315179016755
3659,4197.6607,0.21003687358746218,1.0529351601170631,0.6421427874803057,44735.7057,26225.273540000002,RE-7,3374,IT-7,43802,21347.467,16084,9703,1209,-46.773284753377936
4760,10698.431,-0.5822659307170835,-0.9648547563516398,0.656397883925076,21282.5262,42246.7718,RE-3,4410,IT-1,50059,40789.787000000004,27556,8969,872,-15.525053426872775
4343,13823.8255,0.716554374565349,0.06762836978973998,1.0806547682588408,52750.8321,38576.68306,RE-0,1159,IT-2,38974,27022.131,21259,21721,1728,35.029003321346444
5841,6487.9956,-0.911175220391702,0.3583104217197733,1.9706097965438605,32720.1407,42293.47372,RE-8,1221,IT-11,72578,25653.2,9698,18669,1415,15.797839535265364
5821,4212.8341,-0.6267010733710264,0.6609248993919655,0.7884964222308425,44340.2703,15297.435619999998,RE-D,545,IT-8,48108,20491.151,26944,12438,1423,-29.848294806296373
